-5.999999999999999778e-01 inf
-5.799999999999999600e-01 -2.435817949783535497e+00
-5.599999999999999423e-01 -1.496859056873256932e+00
-5.399999999999999245e-01 -1.130810224820014476e+00
-5.199999999999999067e-01 -7.006334451752254111e-01
-4.999999999999998890e-01 -3.610678785976126903e-01
-4.799999999999998712e-01 9.918334475704959630e-02
-4.599999999999998535e-01 4.734400590679834764e-01
-4.399999999999998357e-01 8.106728060725512108e-01
-4.199999999999998179e-01 1.148949491758944674e+00
-3.999999999999998002e-01 1.487747087749482056e+00
-3.799999999999997824e-01 1.830166173636349924e+00
-3.599999999999997646e-01 2.172582445112190008e+00
-3.399999999999997469e-01 2.544422197613220415e+00
-3.199999999999997291e-01 2.922508816786881791e+00
-2.999999999999997113e-01 3.314535683821196344e+00
-2.799999999999996936e-01 3.628372896768322864e+00
-2.599999999999996758e-01 3.902105262229645266e+00
-2.399999999999996581e-01 4.156468386147929017e+00
-2.199999999999996403e-01 4.433892079433451983e+00
-1.999999999999996225e-01 4.725249753820809140e+00
-1.799999999999996048e-01 5.075099228558444864e+00
-1.599999999999995870e-01 5.459507924252731570e+00
-1.399999999999995692e-01 5.879464404479634254e+00
-1.199999999999995515e-01 6.289259640412899977e+00
-9.999999999999953371e-02 6.724721889114269047e+00
-7.999999999999951594e-02 7.075004504331187327e+00
-5.999999999999949818e-02 7.322117941010078290e+00
-3.999999999999948042e-02 7.475582988291537667e+00
-1.999999999999946265e-02 7.599769149564832738e+00
5.551115123125782702e-16 7.680911510670530795e+00
2.000000000000057288e-02 7.746296007969172948e+00
4.000000000000059064e-02 7.732407416228078034e+00
6.000000000000060840e-02 7.620110868436180240e+00
8.000000000000062617e-02 7.406950506451318361e+00
1.000000000000006439e-01 7.105910082996976129e+00
1.200000000000006617e-01 6.771612979185794856e+00
1.400000000000006795e-01 6.422756797214881352e+00
1.600000000000006972e-01 6.077222729186200212e+00
1.800000000000007150e-01 5.732018450950852717e+00
2.000000000000007327e-01 5.411015646925322997e+00
2.200000000000007505e-01 5.127226454594403293e+00
2.400000000000007683e-01 4.880513688612460044e+00
2.600000000000007860e-01 4.636431355306542379e+00
2.800000000000008038e-01 4.381368830125012437e+00
3.000000000000008216e-01 4.087128230017752273e+00
3.200000000000008393e-01 3.753854517033945903e+00
3.400000000000008571e-01 3.420215354337643898e+00
3.600000000000008749e-01 3.088870085010432032e+00
3.800000000000008926e-01 2.750007063104475069e+00
4.000000000000009104e-01 2.423882455087553289e+00
4.200000000000009281e-01 2.100651629813814480e+00
4.400000000000009459e-01 1.789052791035376622e+00
4.600000000000009637e-01 1.478896996163474142e+00
4.800000000000009814e-01 1.196317420367469353e+00
5.000000000000009992e-01 9.418000870352516429e-01
5.200000000000010170e-01 7.431988988357787207e-01
5.400000000000010347e-01 5.666773502245225913e-01
5.600000000000010525e-01 3.580171978496275997e-01
5.800000000000010703e-01 1.233401226990205046e-01
6.000000000000010880e-01 -1.468189430830548758e-01
6.200000000000011058e-01 -4.127121873617971559e-01
6.400000000000011235e-01 -6.636823954918869006e-01
6.600000000000011413e-01 -8.979769137588426986e-01
6.800000000000011591e-01 -1.139319742326963869e+00
7.000000000000011768e-01 -1.404475377743385600e+00
7.200000000000011946e-01 -1.632969959101650659e+00
7.400000000000012124e-01 -1.847303211510737952e+00
7.600000000000012301e-01 -2.061935792498850617e+00
7.800000000000012479e-01 -2.268409026123892502e+00
8.000000000000012657e-01 -2.454985046480517852e+00
8.200000000000012834e-01 -2.639329544828207474e+00
8.400000000000013012e-01 -2.826873710205129342e+00
8.600000000000013189e-01 -2.997501479303936733e+00
8.800000000000013367e-01 -3.151576624350809652e+00
9.000000000000013545e-01 -3.286718008971734051e+00
9.200000000000013722e-01 -3.404242726767122917e+00
9.400000000000013900e-01 -3.471386488645086033e+00
9.600000000000014078e-01 -3.520107762531926809e+00
9.800000000000014255e-01 -3.562018089699430234e+00
1.000000000000001332e+00 -3.617742612405102420e+00
1.020000000000001572e+00 -3.692804089123189470e+00
1.040000000000001590e+00 -3.768338957088840147e+00
1.060000000000001608e+00 -3.841778835302109840e+00
1.080000000000001625e+00 -3.901517387223067956e+00
1.100000000000001643e+00 -3.973987531220791070e+00
1.120000000000001661e+00 -4.068215653321782810e+00
1.140000000000001679e+00 -4.178974057475544512e+00
1.160000000000001696e+00 -4.313470911700910904e+00
1.180000000000001714e+00 -4.446449847079009032e+00
1.200000000000001732e+00 -4.530076965321198301e+00
1.220000000000001750e+00 -4.568045410986977473e+00
1.240000000000001767e+00 -4.560732711534553729e+00
1.260000000000001785e+00 -4.554910139157199112e+00
1.280000000000001803e+00 -4.564315639298861527e+00
1.300000000000001821e+00 -4.609044921607519996e+00
1.320000000000001839e+00 -4.654373653948525202e+00
1.340000000000001856e+00 -4.652449438398187809e+00
1.360000000000001874e+00 -4.644760976919265261e+00
1.380000000000001892e+00 -4.589242416144251990e+00
1.400000000000001910e+00 -4.500671046004100617e+00
1.420000000000001927e+00 -4.378599468770875802e+00
1.440000000000001945e+00 -4.260350645855709217e+00
1.460000000000001963e+00 -4.146771006058328268e+00
1.480000000000001981e+00 -4.065377883163430184e+00
1.500000000000001998e+00 -4.004754406071715067e+00
1.520000000000002016e+00 -3.944861439238062317e+00
1.540000000000002034e+00 -3.911219144411699489e+00
1.560000000000002052e+00 -3.860656174509506045e+00
1.580000000000002069e+00 -3.805439834643561170e+00
1.600000000000002087e+00 -3.742214618629962075e+00
1.620000000000002105e+00 -3.657749777720042061e+00
1.640000000000002123e+00 -3.518226872280949991e+00
1.660000000000002141e+00 -3.350098662605267563e+00
1.680000000000002158e+00 -3.197210568050916635e+00
1.700000000000002176e+00 -3.049440579314373068e+00
1.720000000000002194e+00 -2.893502219990127244e+00
1.740000000000002212e+00 -2.733394350792771377e+00
1.760000000000002229e+00 -2.570164777914424548e+00
1.780000000000002247e+00 -2.439118081689265694e+00
1.800000000000002265e+00 -2.326377149785797016e+00
1.820000000000002283e+00 -2.228452778415956459e+00
1.840000000000002300e+00 -2.092126140520360167e+00
1.860000000000002318e+00 -1.908839100243250542e+00
1.880000000000002336e+00 -1.672609812151378605e+00
1.900000000000002354e+00 -1.408458525546969042e+00
1.920000000000002371e+00 -1.130679257577875241e+00
1.940000000000002389e+00 -8.600352155269979093e-01
1.960000000000002407e+00 -5.794539489613148575e-01
1.980000000000002425e+00 -3.140716945629087320e-01
2.000000000000002665e+00 -5.158797337201903588e-02
2.020000000000002238e+00 1.591303173921447822e-01
2.040000000000002700e+00 3.304990107422227652e-01
2.060000000000002274e+00 4.898635920068414862e-01
2.080000000000002736e+00 6.671673574209799895e-01
2.100000000000002309e+00 8.563443035040085860e-01
2.120000000000002771e+00 1.010790241855334060e+00
2.140000000000002345e+00 1.087779682463734687e+00
2.160000000000002807e+00 1.054925934423328826e+00
2.180000000000002380e+00 9.811448812450347390e-01
2.200000000000002842e+00 9.080652172045367010e-01
2.220000000000002416e+00 8.361261278135767583e-01
2.240000000000002878e+00 7.682600315558874016e-01
2.260000000000002451e+00 7.059515480033642376e-01
2.280000000000002913e+00 6.385445260999240702e-01
2.300000000000002487e+00 5.128121404001362293e-01
2.320000000000002949e+00 4.102203595388020929e-01
2.340000000000002522e+00 3.074981919160846289e-01
2.360000000000002984e+00 2.381766917537255779e-01
2.380000000000002558e+00 1.711709989428822354e-01
2.400000000000003020e+00 1.078893047683688877e-01
2.420000000000002593e+00 5.380085157062897139e-02
2.440000000000003055e+00 -8.254961590802523119e-03
2.460000000000002629e+00 -7.597688317318596063e-02
2.480000000000003091e+00 -1.320774171479328629e-01
2.500000000000002665e+00 -1.977598313253974283e-01
2.520000000000003126e+00 -2.594515173030442767e-01
2.540000000000002700e+00 -3.003353349044681764e-01
2.560000000000003162e+00 -3.134653788159198484e-01
2.580000000000002736e+00 -3.239909791063508848e-01
2.600000000000003197e+00 -3.164318272607831162e-01
2.620000000000002771e+00 -3.161936105176987866e-01
2.640000000000003233e+00 -3.236128236214348419e-01
2.660000000000002807e+00 -3.383109246447295604e-01
2.680000000000003268e+00 -3.526579660854851639e-01
2.700000000000002842e+00 -3.806039651844015381e-01
2.720000000000003304e+00 -3.759516317197348911e-01
2.740000000000002878e+00 -3.648179615925428720e-01
2.760000000000003340e+00 -3.326374959840237011e-01
2.780000000000002913e+00 -2.935530639315837576e-01
2.800000000000003375e+00 -2.482183976934573266e-01
2.820000000000002949e+00 -2.211333225879990039e-01
2.840000000000003411e+00 -2.096068120175411664e-01
2.860000000000002984e+00 -1.980978458286886124e-01
2.880000000000003446e+00 -1.988184181597603128e-01
2.900000000000003020e+00 -1.829300164881040303e-01
2.920000000000003482e+00 -1.765576195940887771e-01
2.940000000000003055e+00 -1.675429049822785288e-01
2.960000000000003517e+00 -1.546145957767404155e-01
2.980000000000003091e+00 -1.197471944030796820e-01
3.000000000000003553e+00 -8.168428484615564145e-02
3.020000000000003126e+00 -5.344885294092893702e-02
3.040000000000003588e+00 -3.344656651106614476e-02
3.060000000000003162e+00 -1.131839826622105249e-02
3.080000000000003624e+00 2.888027455056452197e-03
3.100000000000003197e+00 3.519222847535807830e-03
3.120000000000003659e+00 -4.650831060446947163e-03
3.140000000000003233e+00 -2.047404378152517523e-02
3.160000000000003695e+00 -8.137104597715882903e-03
3.180000000000003268e+00 -2.013705059812309628e-02
3.200000000000003730e+00 0.000000000000000000e+00
3.220000000000003304e+00 3.237886980667070702e-03
3.240000000000003766e+00 -1.926028907651478050e-03
3.260000000000003340e+00 9.014274865252858149e-03
3.280000000000003801e+00 7.250470037615919239e-03
3.300000000000003375e+00 8.687786909513661726e-04
3.320000000000003837e+00 -9.005832542825942255e-03
3.340000000000003411e+00 -5.584843152158391888e-02
3.360000000000003872e+00 -8.616559202512963367e-02
3.380000000000003446e+00 -8.482278121338726606e-02
3.400000000000003908e+00 -5.528176197686462956e-02
3.420000000000003482e+00 3.587591226538382472e-01
3.440000000000003944e+00 -2.979494246668998869e-01
3.460000000000004405e+00 -1.250575066588305084e+00
3.480000000000003979e+00 -1.174620048621104473e+00
3.500000000000003553e+00 inf
3.520000000000004015e+00 inf
3.540000000000004476e+00 inf
3.560000000000004050e+00 inf
3.580000000000003624e+00 inf
3.600000000000004086e+00 inf
3.620000000000004547e+00 inf
3.640000000000004121e+00 inf
3.660000000000003695e+00 inf
3.680000000000004157e+00 inf
